id,channel,text,kein_Geschwurbel,Coronaverharmlosung,Impfung_ist_gefährlich,Maßnahmenkritik,alternative_Gegenmittel,Coronaverschwörung,QAnon,sonstige_Verschwörung,GMF,Indoktrination,Staat_als_Gegner,Pseudowissenschaft,Schlafschafe,Millenarismus,sonstiges_Geschwurbel
686,q_anonymous_kanal_deutschland,"""Hillary war eine der ersten, der es an den Kragen ging. Mit ihrem Einfluss und ihrer Macht konnte man die Wahlen 2016 nicht riskieren. Glücklicherweise hat Trump 2016 gewonnen, obwohl Dominion in diesen Wahlen bereits eingesetzt wurde. Sie war eine der mächtigsten und korruptesten Frauen Amerikas. Ihr Niedergang löste die Lawine für die anderen aus. Bush Senior hat einen Deal ausgehandelt, um eine würdige Beerdigung zu bekommen. Ähnlich war es bei McCain.""",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
687,pt_stehen_auf,"Impfen macht das Volk gesund Schleierhaft ist mir, warum nicht alle Menschen so schnell wie möglich geimpft werden wollen. Nicht nur wegen meiner Reiselust, sondern auch ganz generell gilt: Impfen ist historisch gesehen die mit Abstand erfolgreichste Waffe zur Besserung der Volksgesundheit. zufällig ist der Autor: Mitglied unter anderem in der Jury des Reporterpreises und im Kuratorium des Max-Planck-Instituts für Gesellschaftsordnung in Köln. ----------------- Nun, ein Blick auf den Autor, die übliche Biographie? Ein wenig Konditionierung durch Kirchenorganisation, ein wenig Austausch an einer US Elite Uni ... und die Angst des alten weißen Mannes vor der vermeintlich allgegenwärtigen Über-Virus-Mutter lässt derlei antiquierte, nebenbei medizinisch falsche Zeilen hervorquellen? https://www.faz.net/aktuell/wirtschaft/hanks-welt/am-ende-hilft-nur-eine-impfpflicht-17208111.html Ein verbaler Wiederholungstäter? Gegen die um sich greifende Corona-Müdigkeit hilft die Aussicht auf bessere Zeiten. Auch deshalb gilt: Vorfahrt für Geimpfte! https://www.faz.net/aktuell/wirtschaft/hanks-welt-vorfahrt-fuer-geimpfte-17173094.html https://www.faz.net/redaktion/rainer-hank-11123665.html",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
688,corona_fakten,"Dr. Andrew Kaufman, Dr. Thomas Cowan und Sally Fallon Morell bestätigen ""SARS-COV-2 existiert nicht""❗️ 💬 Völlig unabhängig zu unseren Artikeln, in denen wir mehrfach aufzeigten, dass bis heute kein krankmachendes Virus wissenschaftlich nachgewiesen wurde, kommen nun immer weitere zu dieser Erkenntnis. Die Fehldeutungen und Zirkelschlüsse der Virologen werden immer deutlicher. Diese Wissenschaftler kamen zu den exakt gleichen Ergebnissen: ✅ SARS-CoV-2 wurde nie isoliert im Sinne einer Isolation ✅ Keiner der notwendigen wissenschaftlichen vorgeschriebenen Schritte, wurden durchgeführt ✅ Keiner der notwendigen und wissenschaftlich vorgeschriebenen Schritte wurde mit dem SARS-CoV-2-Virus auch nur versucht, noch wurden alle diese Schritte für irgendein sogenanntes pathogenes Virus erfolgreich durchgeführt. ✅ Auch die Recherchen dieser Wissenschaftler zeigen, dass es in der medizinischen Literatur keine einzige Studie gibt, die diese Schritte zeigt. ✅ Der Versuchsaufbau, der zum cytopatischen Effekt führt, hat nichts mit einer Isolation wie fälschlicherweise durch Virologen behauptet zu tun. —————————— Zitat: ""Gegen jeden gesunden Menschenverstand, jede Logik, jeden Gebrauch der englischen Sprache und jede wissenschaftliche Integrität wird dieser Prozess ""Virusisolierung"" genannt. Diese Brühe, die Fragmente von genetischem Material aus vielen Quellen enthält, wird dann einer genetischen Analyse unterzogen, die dann in einem Computersimulationsverfahren die angebliche Sequenz des angeblichen Virus, ein sogenanntes in silico-Genom, erstellt. Zu keinem Zeitpunkt wird ein tatsächliches Virus elektronenmikroskopisch bestätigt. Zu keinem Zeitpunkt wird ein Genom aus einem tatsächlichen Virus extrahiert und sequenziert. Dies ist wissenschaftlicher Betrug."" Zitat Ende: —————————— 👉 hier zum Dokument (Dr. Andrew Kaufman) 👉 hier zu unserem Artikel (Corona_Fakten) —————————— 👉 mehr auf @Corona_Fakten 👉 Corona_Fakten Ansprechpartner = @NotIsolate ❤️ Corona_Fakten unterstützen",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
691,freiesachsen,"Wahnsinn: Schon fast 6000 Menschen folgen unserem Telegram-Kanal. In kurzer Zeit ist es gelungen, ein Netzwerk aufzubauen, mit dem wichtige Informationen verbreitet und die Durchführung von Protesten (mit-)koordiniert werden kann. Das wäre ohne eure Unterstützung nicht möglich. Vielen Dank an jeden Einzelnen! 👍 Um noch effektiver zu arbeiten, kann jeder mithelfen: Teilt den Kanal in euren Gruppen, setzt Werbung bei Facebook und Co rein, weist eure Freunde per Whatsapp-Broadcast darauf hin. Es gibt viel zu tun: Gegen diese wahnsinnige Politik und für unser Sachsen! 💪 http://t.me/freiesachsen",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,der17stammtisch,"DIE KANZLERIN SPRICHT IN FAZ-INTERVIEW ÜBER NEUE CORONA-REGELN‼️ Merkel schließt Öffnungen für Geimpfte nicht aus‼️ 24.02.2021 - 16:23 Uhr Sie will keine Vorzugsbehandlung für Politiker und nicht in die Rolle eines Impfvorbildes schlüpfen: Bundeskanzlerin Angela Merkel (66, CDU) will sich erst impfen lassen, wenn sie auch an der Reihe ist! So, wie es die Ständige Impfkommission empfohlen hat... „Ich halte es für richtig, neben den besonders vulnerablen und den älteren Menschen erst einmal Bevölkerungsgruppen zum Impfen einzuladen, die in ihrem Beruf keinen Abstand halten können“, sagte Merkel im Interview mit der „Frankfurter Allgemeinen Zeitung“ (FAZ). Merkel machte deutlich, dass ihr das Abstandhalten im Gegensatz zu anderen Berufsgruppen möglich sei. „Eine Erzieherin in der Kita, ein Grundschullehrer kann das nicht. Das sind die Menschen, die vor jemandem wie mir drankommen sollten.“ Keine Bevorzugung von Geimpften Merkel ist dagegen, geimpfte Menschen gegenüber nicht geimpften zu bevorzugen: „Solange die Zahl der Geimpften noch so viel kleiner ist als die derjenigen, die auf die Impfung warten, sollte der Staat beide Gruppen nicht unterschiedlich behandeln.“ Aber: Wo es um private Vertragsverhältnisse geht, „können wir uns von staatlicher Seite wenig einmischen“, ergänzte sie. Eine Voraussetzung aus ihrer Sicht: Es muss „eindeutig geklärt“ sein, dass Geimpfte nicht mehr ansteckend sind. Heißt: Staat wird nicht bevorzugen, private Unternehmen können es selbst entscheiden‼️ Merkel machte jedoch deutlich, dass sich der Umgang mit Geimpften und Nicht-Geimpften verändern könnte. „Wenn wir genügend Menschen ein Impfangebot gemacht haben werden und sich einige partout nicht impfen lassen wollen, wird man überlegen müssen, ob es in bestimmten Bereichen Öffnungen und Zugänge nur für Geimpfte geben soll. Aber da sind wir noch nicht.“ [Einkaufen]🤔 Eine Impfpflicht wird es mit Merkel nicht geben: „Wir haben zugesagt, dass es keine Impfpflicht geben wird. Ich halte das bei der insgesamt hohen Impfbereitschaft auch nicht für notwendig.“ Die Kanzlerin setzt darauf, mit Argumenten zu werben. Zudem verweist sie auf die Arbeit der Hersteller an Impfstoffen auch für Kinder, Jugendliche und Schwangere. Und sie sagt: „Wir haben genügend Impfwillige, um die Herdenimmunität zu erreichen.“ Artikel 🗞️ von der Bild ◽Da gab es auch was vom Ethikrat ‼️👈🏽 ◽§1(1) Die Würde des Menschen ist unantastbar. Sie zu achten und zu schützen ist Verpflichtung aller staatlichen Gewalt. (2) Das deutsche Volk bekennt sich darum zu unverletzlichen und unveräußerlichen Menschenrechten als Grundlage jeder menschlichen Gemeinschaft, des Friedens und der Gerechtigkeit in der Welt. (3) Die nachfolgenden Grundrechte binden Gesetzgebung, vollziehende Gewalt und Rechtsprechung als unmittelbar geltendes Recht. @der17stammtisch",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,g_mutigmacher_kanal,"Endlich! Lehrer/Innen haben viel zu lange gewartet. Habe viele Diskussionen mit Kolleginnen und Kollegen geführt und bin diffamiert worden. Gott sei Dank bin ich NICHT mehr im Schuldienst. Ich bin zutiefst enttäuscht, daß sich so wenige Kollegen trauen etwas zu sagen. Klar haben sie Angst um ihren Job. Aber gerade WIR haben es uns auf die Fahnen geschrieben freie Menschen zu erziehen, den Kindern Werte zu vermitteln. Stattdessen findet an vielen Schulen gerade das Gegenteil statt. Denunziantentum und Einschüchterung prägen das Schulgeschehen. Danke an die Kollegin.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
696,schubertslm,"Die neue Lust an der Macht: Wie viele Politiker insgeheim über die Lockdown-Regeln denken Von Jan Fleischhauer Politik ist ein lausiger Job. Ständig wird man dumm angequatscht. Alle wissen es besser. Kein Wunder, dass viele Politiker in der Pandemie aufleben: Endlich können sie den Bürgern mal sagen, wo’s langgeht! Die Oberbürgermeisterin von Köln, Henriette Reker, hat eine Idee, wie sich das Virus wirkungsvoller bekämpfen ließe. Warum nicht ein Belohnungssystem für Menschen einführen, die sich vorbildlich an die Pandemie-Regeln halten? Wer durch sein Verhalten gezeigt hat, dass man ihm trauen kann, der bekommt sukzessive seine Freiheiten zurück. „Wenn eine niedrige Inzidenz automatisch Lockerungen bedeutet und eine steigende Inzidenz ebenso automatisch zu harten Einschränkungen führt, ist das transparent“, sagte Frau Reker in einem Interview. Damit sei für jeden verständlich, warum es lohnenswert sei, sich an die Maßnahmen zu halten. Henriette Reker, wird jetzt der eine oder andere vielleicht fragen: Ist das nicht die Frau, die empfohlen hat, zu Fremden einfach eine Armlänge Abstand zu halten, um sich gegen sexuelle Übergriffe zu wehren? Frau Rekers Konversion liegt im Trend. Ein Belohnungssystem für Pandemie-Gehorsam ist ziemlich genau das Gegenteil von dem, was die Verfassungsväter und -mütter im Sinn hatten, als sie das Grundgesetz formulierten. Vom Misstrauen zur Bevormundung ist es nur ein kleiner Schritt Die entschiedensten Lockdown-Befürworter trifft man links der Mitte an. Es scheint geradezu ein Gesetz zu sein: Je stärker jemand politisch nach links tendiert, desto größer die Wahrscheinlichkeit, dass er ein Faible für harte Maßnahmen hat. Ich glaube, das hängt damit zusammen, dass man bei den Linken dem normalen Volk noch nie richtig über den Weg traute. https://www.focus.de/politik/deutschland/schwarzer-kanal/die-focus-kolumne-von-jan-fleischhauer-die-neue-lust-an-der-macht-wie-viele-politiker-insgeheim-ueber-die-lockdown-regeln-denken_id_13026500.html Abonniert bitte meinen neuen Telegram-Kanal: https://t.me/SchubertsLM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,kilezmore,"""Zudem erklären in diesem Video die Regisseurin Catharina Roland und der Wiener Friedensaktivist und Rapper Kilez More Ihre Beweggründe warum Sie zu dieser Veranstaltung gekommen sind, warum es wichtig ist gerade in Coronazeiten persönlich, sportlich, gesellschaftlich, sozial, kulturell und politisch aktiv zu sein und wie die Spaltung der Gesellschaft überwunden werden kann."" Ich bin ab ca. 5:10 dabei ❤️ https://www.youtube.com/watch?v=2OG1f-aI8zw",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,holistischegesundheitheilung,"🌎Energetisiertes Wasser – Universität lüftet Geheimnisse um Wasser 🌴Holistische Gesundheit Heilung und Aufklärung Die Entdeckung des hexagonalen Wassers Hexagonales Wasser: An der Universität Washington wurde ein vierter Zustand des Wassers entdeckt, der nicht nur chemische Anomalien, sondern auch die Wirkung von energetisiertem Wässer erklären könnte. Vierter Aggregatzustand des Wassers entdeckt Ein Forschungsteam an der Universität Washington könnte das Geheimnis des Wassers gelüftet haben. Das Team um Gerald Pollack entdeckte einen vierten Aggregatzustand des Wassers: Neben fest, flüssig und gasförmig konnten die Forscher einen vierten Zustand identifizieren, in dem sich die Moleküle des flüssigen Wassers zu einem hexagonalen „Kristallgitter“ anordnen. Dieser EZ-Wasser‘ genannte Zustand zeigt einige erstaunliche Eigenschaften, der unser Bild vom Wasser auf den Kopf stellen und viele langjährige Rätsel lösen könnte. 🎩Link zum Artikel über Hexagonales Wasser ""Unser Motto heißt, kommt in die Selbstverantwortung"". 🌴Holistische Gesundheit Heilung und Aufklärung https://t.me/HolistischeGesundheitHeilung/2262 Freunde und Netzwerke",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
702,rppinstitut,"OnlyFans"" verändert unseren Zugang zu Sex. Psychiater und Neurowissenschaftler Raphael Bonelli erklärt: ""Wir bewegen uns damit wieder ein Stück weiter weg von der Dimension, Sexualität als Sprache der Liebe zu verstehen. Das muss man kritisch sehen. Es ist erwiesen, dass Menschen, die regelmäßig Pornos konsumieren weniger Sex haben als jene, die es nicht tun. Somit trägt die Plattform dazu bei, dass wir weniger Sexualität erleben als früher. Wir verlieren außerdem das Gefühl von Intimität, echter Nähe und den respektvollen Umgang miteinander."" https://www.woman.at/a/only-fans",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,wirmachenauf_de,"LOVELY SHOPS ================ Wir werden auf unserer Hompage, eine interaktive Map bereitstellen, wo Verbraucher und Unternehmer, Shops bzw. Geschäfte eintragen können, welche Kunden ohne Testpflicht akzeptieren. Die sogenannten Lovely Shops. Es werden aber auch Geschäfte aufgelistet, welche Testzwang ausüben. Diese werden wir natürlich Boykottieren. Jeder soll sehen, welcher Inhaber dank seiner Testungen dafür sorgt, dass wir in einem Dauerlockdown hängen. Im weiterem, wird die Map auch zeigen, wer wo offen hat. ======= Gern kann unsere Initiative Unterstütz werden: https://wir-machen-auf.info/donations/wma-helfen/ Telegram: t.me/wirmachenauf_de =======",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,schubertslm,"KEINE AHNUNG VON EINSÄTZEN DER BUNDESWEHR Hier blamiert sich die neue Linken-Chefin Die neue Co-Chefin der Linken, Susanne Hennig-Wellsow, hat in einem Interview absolutes Unwissen über die Einsätze der Bundeswehr offenbart. Journalist Tilo Jung (35) hat Henning-Wellsow in seinem Format „Jung und naiv“ auf die Haltung der Linken zu den aktuell stattfinden Auslandseinsätzen der Bundeswehr befragt. Die Partei „Die Linke“ fordert einen Abzug aller deutschen Soldaten aus ausländischen Einsätzen und die Beendigung sämtlicher Kampfeinsätze. Auf die direkte Frage, WELCHE Kampfeinsätze sie denn beenden wolle, antwortete Hennig-Wellsow lediglich, dass sie nicht alle Einsätze einzeln im Blick hätte Auch bei der Frage, ob sie wisse WIE VIELE Kampfeinsätze der Bundeswehr aktuell laufen, musste die Co-Chefin der Linken passen. https://www.bild.de/politik/inland/politik-inland/keine-ahnung-von-bundeswehr-einsaetzen-neue-linken-chefin-blamiert-sich-75627386.bild.html Abonniert bitte meinen neuen Telegram-Kanal: https://t.me/SchubertsLM",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,vaxxed_greatawakenig,"🎞 🪓 ⛓ 🪄 🎬 🎼 🎭 🎫 ÜBERSICHT TÄTER HOLLYWOOD &amp; MUSIK DWAYNE ""THE ROCK "" JOHNSON 💪🏻 01. ""Ich esse Kinder."" 02. ""The Rock"" Kinderschänder Roboter TOM HANKS 👁 01. Pädophile, verstörende Bilder 02. verstörender Instagram Account 03. Hanks Sohn, Chet Hank spottet 04. Hanks mit seiner Tochter 05. Black Jeopardy 06. Tom Hanks &amp; Rita Wilson 666 07. Headplayer of the CABAL 08. Beschuldigt 13-jährige von Vater gekauft &amp; vergewaltigt zu haben 09. Hanks ist jetzt Grieche 10. Lieblings Schreibmaschine Corona 11. Zusatztitel Hollywood Boulevard R. KELLY 🤮 Produzent von Kinderpornografie CONON O'BRIEN 🐲 Wenn Satanisten sich Video Botschaften schicken ELLEN DEGENERES 🥀 01. Sie hat aussortiert, finde das Puzzle 02. ELLEN SHOW wird nach 17 Jahren eingestellt SHARON STONE &amp; ELLEN DEGENERES Verschlechtert sich der Zustand der Promi's CHRISTOPHER LEE 🔮 Lee über schwarze Magie CÉLINE DION 👶🏻 01. Codierter Satanismus 02. Dion &amp; Nununu Baby Bekleidung NUNUNU 🔞 vergiftet Kinder - Frühsexualisierung ASHTON KUTCHER 🐕 01. Über Pädophile 02. Hundegrill fürs Autokonzern 03. Freimaurer Logo auf Basecap DEMI MOORE 🧨 01. Küsst leidenschaftlich einen Minderjährigen 02. Überzeugte Kabbalistin will Brad Pitt auch davon überzeugen PHILIP TANZINI &amp; DEMI MOORE 🕳 Name that drug or demon US-GENERAL MICHAEL AQUINO 🧿 Kinderschändung und rituelle Gewalt mit Genehmigung des Pentagons ANGELINA JOLIE 🔪 Gesteht Teilnahme an satanischen Opferritualen BILL GATES 💉 01. Bill Gates spielt einen Gag 02. Gates als DJ 03. Übersicht zu über 30 Videos B.Gates HUGH HEFNER 🐰 01. Hase perfekte Symbol. Man keinen Nachtclub eröffnen kann mit Girls, die ein Geweih aufm Kopf habn 02. Die Playboy Mansion hatte einen geheimen unterirdischen Komplex 03. Jenna Jameson kann Netzwerk der Tunnel „bezeugen“ 04. Geheimen Tunnel zwischen Playboy Mansion &amp; Jack Nicholsons Haus 05. Warf mit Zement ausgekleideten Sarg an Sexvideos ins Meer 06. Geheimen Tunnels, zu Hollywood Homes of Celebrity Casanovas 07. Hefner's Hintertürchen, die geheimen Playboy-Tunnel? 08. Es gab also Tunnel für die Feier CHRISTIAN BALE 🏆 Dankt Satan! Golden Globes 2019 WILL FARRELL satanisches Ritual in Live-Comedy Show MICHAEL ALIG 🤢 Bizarre Aufnahmen Michael &amp; Friends BOB DYLAN 👹 Pakt mit dem Teufel, Seele verkauft DIE PODESTA KUNSTSAMMLUNG 👀 EINFACH NUR KRANK❗ Damit niemand vergisst❗ MUTTER TERESA 🧕🏽 Kinderhandel in Indien NELSON MANDELA 👴🏽 Der etwas andere Rückblick DOLORES ZORREGUIETA, MONSTER❓ SCHWESTER DER KÖNIGIN 💎 Prinzessin der Niederlande, geb. Máxima Zorreguieta Cerruti, (Ehefrau von König Willem-Alexander der Niederlande). KÖNIGSFAMILIE ENGLAND 👑 01. Queen bestätigt ich bin kein Mensch 02. Der wahre Dracula! Blutlinie Vlad Tepes &amp; Queen Elizabeth II 03. Wahrheit über die Queen 04. Britisches TV: Epstein, Maxwell, Andrews, Clinton &amp; Spacey Pädo 05. Pädophile in London 06. Buckingham Palace: ""Pedophiles!"" Deutlicher Protest 07. Nackter Mann fällt aus Fenster des Buckingham Palace 08. Rotes Kleid: Nach Baby-Geburt, Kate trug gleiches Kleid wie Satan-Braut 09. Wer kontrolliert die Queen? 10. Sorge um Prinz Philip 73ter Hochzeitstag, Queen flippt aus 11. Wo ist die Queen? 12. Queen hat Kinder zum Fressen gern. Dieser Junge spürt es sofort 13. Prinz Harry die Ratte (Achtet darauf was er mit seiner Hand macht!) 14. Jimmy Savile, die Royal Family &amp; Adrenochrom 15. Ist Queen Elizabeth II der Teufel 16. Queen ist keine Menschen Frau 17. Prinz Charles - Neusprech 3 Videos 18. Dollar Schein - zeigt Corona Virus 19. Wirklicher Prinz Harry wurde in einem Hotel erschossen? 20. Königsfamilie England VATIKAN ⛪️ Unheimliches versteckt sich im Vatikan @Vaxxed_GreatAwakenig ®፨๓ຯ",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
709,gwisnewski,"""Hintergrund der Ermittlungen ist, dass das Flüchtlingsprojekt ""Berlin hilft"" in Berlin-Steglitz mit 40.000 Euro im Jahr staatlich unterstützt wurde. Es stellte sich heraus, dass Breitenbach dabei die Förderung über die Köpfe ihrer eigenen Experten hinweg beschloss. So hatte etwa Alexander Straßmeir, Präsident des Landesamtes für Flüchtlingsangelegenheiten, erhebliche Bedenken gegen die Förderung bekundet. Auch gab es laut dem Tagesspiegel Hinweise auf Mängel und Straftaten."" https://de.rt.com/inland/114019-verdacht-auf-untreue-ermittlungen-gegen/",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
